Date,Stock,Price,Price_start,Value,name,industry
2023-10-11,XOM,106.49,106.51,-0.00018777579570003033,Stock D,general
2023-10-12,XOM,106.47,106.51,-0.00037555159139992725,Stock D,general
2023-10-13,XOM,109.87,106.51,0.03154633367758895,Stock D,general
2023-10-16,XOM,109.95,106.51,0.032297436860388676,Stock D,general
2023-10-17,XOM,111.39,106.51,0.04581729415078392,Stock D,general
2023-10-18,XOM,112.95,106.51,0.060463806215378814,Stock D,general
2023-10-19,XOM,113.02,106.51,0.06112102150032852,Stock D,general
2023-10-20,XOM,111.08,106.51,0.042906769317434916,Stock D,general
2023-10-23,XOM,109.45,106.51,0.027603041967890315,Stock D,general
2023-10-24,XOM,108.39,106.51,0.01765092479579378,Stock D,general
2023-10-25,XOM,108.59,106.51,0.01952868275279315,Stock D,general
2023-10-26,XOM,107.6,106.51,0.010233780865646316,Stock D,general
2023-10-27,XOM,105.55,106.51,-0.00901323819359692,Stock D,general
2023-10-30,XOM,105.88,106.51,-0.005914937564548021,Stock D,general
2023-10-31,XOM,105.85,106.51,-0.006196601258097932,Stock D,general
2023-11-01,XOM,105.64,106.51,-0.008168247112947183,Stock D,general
2023-11-02,XOM,109.11,106.51,0.024410853440991403,Stock D,general
2023-11-03,XOM,107.78,106.51,0.011923763026945788,Stock D,general
2023-11-06,XOM,105.87,106.51,-0.006008825462397902,Stock D,general
2023-11-07,XOM,104.21,106.51,-0.021594216505492547,Stock D,general
2023-11-08,XOM,102.93,106.51,-0.03361186743028822,Stock D,general
2023-11-09,XOM,102.96,106.51,-0.03333020373673844,Stock D,general
2023-11-10,XOM,103.75,106.51,-0.025913059806590977,Stock D,general
2023-11-13,XOM,104.84,106.51,-0.01567927894094453,Stock D,general
2023-11-14,XOM,104.29,106.51,-0.020843113322692692,Stock D,general
2023-11-15,XOM,103.66,106.51,-0.026758050887240713,Stock D,general
2023-11-16,XOM,102.46,106.51,-0.038024598629236794,Stock D,general
2023-11-17,XOM,104.96,106.51,-0.014552624166745012,Stock D,general
2023-11-20,XOM,104.5,106.51,-0.01887146746784344,Stock D,general
2023-11-21,XOM,104.46,106.51,-0.019247019059243368,Stock D,general
2023-11-22,XOM,104.01,106.51,-0.023471974462491784,Stock D,general
2023-11-27,XOM,103.96,106.51,-0.023941413951741725,Stock D,general
2023-11-28,XOM,103.9,106.51,-0.024504741338841417,Stock D,general
2023-11-29,XOM,102.34,106.51,-0.03915125340343631,Stock D,general
2023-11-30,XOM,102.74,106.51,-0.03539573748943771,Stock D,general
2023-12-01,XOM,102.99,106.51,-0.03304854004318853,Stock D,general
2023-12-04,XOM,102.43,106.51,-0.038306262322786576,Stock D,general
2023-12-05,XOM,100.44,106.51,-0.05698995399493012,Stock D,general
2023-12-06,XOM,99.11,106.51,-0.06947704440897573,Stock D,general
2023-12-07,XOM,98.42,106.51,-0.07595530936062345,Stock D,general
2023-12-08,XOM,99.55,106.51,-0.0653459769035772,Stock D,general
2023-12-11,XOM,99.62,106.51,-0.06468876161862736,Stock D,general
2023-12-12,XOM,98.05,106.51,-0.07942916158107227,Stock D,general
2023-12-13,XOM,98.92,106.51,-0.07126091446812509,Stock D,general
2023-12-14,XOM,101.58,106.51,-0.04628673364003386,Stock D,general
2023-12-15,XOM,100.9,106.51,-0.052671110693831555,Stock D,general
2023-12-18,XOM,101.65,106.51,-0.045629518355084026,Stock D,general
2023-12-19,XOM,102.99,106.51,-0.03304854004318853,Stock D,general
2023-12-20,XOM,101.27,106.51,-0.04919725847338286,Stock D,general
2023-12-21,XOM,101.73,106.51,-0.0448784151722843,Stock D,general
2023-12-22,XOM,101.91,106.51,-0.04318843301098496,Stock D,general
2023-12-26,XOM,102.14,106.51,-0.04102901136043568,Stock D,general
2023-12-27,XOM,101.66,106.51,-0.04553563045723414,Stock D,general
2023-12-28,XOM,100.19,106.51,-0.0593371514411793,Stock D,general
2023-12-29,XOM,99.98,106.51,-0.06130879729602855,Stock D,general
2024-01-02,XOM,102.36,106.51,-0.03896347760773641,Stock D,general
2023-01-03,MSFT,239.58,239.58,0.0,Stock E,general
2023-01-04,MSFT,229.1,239.58,-0.04374321729693638,Stock E,general
2023-01-05,MSFT,222.31,239.58,-0.0720844811753903,Stock E,general
2023-01-06,MSFT,224.93,239.58,-0.061148676851156214,Stock E,general
2023-01-09,MSFT,227.12,239.58,-0.05200768010685369,Stock E,general
2023-01-10,MSFT,228.85,239.58,-0.044786710075966345,Stock E,general
2023-01-11,MSFT,235.77,239.58,-0.01590282995241674,Stock E,general
2023-01-12,MSFT,238.51,239.58,-0.004466149094248357,Stock E,general
2023-01-13,MSFT,239.23,239.58,-0.0014608898906420516,Stock E,general
2023-01-17,MSFT,240.35,239.58,0.0032139577594122288,Stock E,general
2023-01-18,MSFT,235.81,239.58,-0.015735871107771977,Stock E,general
2023-01-19,MSFT,231.93,239.58,-0.031930879038317074,Stock E,general
2023-01-20,MSFT,240.22,239.58,0.0026713415143166637,Stock E,general
2023-01-23,MSFT,242.58,239.58,0.012521913348359628,Stock E,general
2023-01-24,MSFT,242.04,239.58,0.01026796894565481,Stock E,general
2023-01-25,MSFT,240.61,239.58,0.004299190249603477,Stock E,general
2023-01-26,MSFT,248.0,239.58,0.035144836797729305,Stock E,general
2023-01-27,MSFT,248.16,239.58,0.03581267217630847,Stock E,general
2023-01-30,MSFT,242.71,239.58,0.013064529593455193,Stock E,general
2023-01-31,MSFT,247.81,239.58,0.034351782285666536,Stock E,general
2023-02-01,MSFT,252.75,239.58,0.05497119959929872,Stock E,general
2023-02-02,MSFT,264.6,239.58,0.10443275732531934,Stock E,general
2023-02-03,MSFT,258.35,239.58,0.07834543784957013,Stock E,general
2023-02-06,MSFT,256.77,239.58,0.07175056348610054,Stock E,general
2023-02-07,MSFT,267.56,239.58,0.1167877118290341,Stock E,general
2023-02-08,MSFT,266.73,239.58,0.11332331580265466,Stock E,general
2023-02-09,MSFT,263.62,239.58,0.1003422656315218,Stock E,general
2023-02-10,MSFT,263.1,239.58,0.09817180065113953,Stock E,general
2023-02-13,MSFT,271.32,239.58,0.1324818432256448,Stock E,general
2023-02-14,MSFT,272.17,239.58,0.13602971867434677,Stock E,general
2023-02-15,MSFT,269.32,239.58,0.12413390099340504,Stock E,general
2023-02-16,MSFT,262.15,239.58,0.09420652809082546,Stock E,general
2023-02-17,MSFT,258.06,239.58,0.07713498622589526,Stock E,general
2023-02-22,MSFT,251.51,239.58,0.049795475415310035,Stock E,general
2023-02-23,MSFT,254.77,239.58,0.06340262125386091,Stock E,general
2023-02-24,MSFT,249.22,239.58,0.04023708155939555,Stock E,general
2023-02-27,MSFT,250.16,239.58,0.044160614408548224,Stock E,general
2023-02-28,MSFT,249.42,239.58,0.04107187578261948,Stock E,general
2023-03-01,MSFT,246.27,239.58,0.027923866766841964,Stock E,general
2023-03-02,MSFT,251.11,239.58,0.04812588696886218,Stock E,general
2023-03-03,MSFT,255.29,239.58,0.06557308623424317,Stock E,general
2023-03-06,MSFT,256.87,239.58,0.07216796059771263,Stock E,general
2023-03-07,MSFT,254.15,239.58,0.060814759161866565,Stock E,general
2023-03-08,MSFT,253.7,239.58,0.058936472159612556,Stock E,general
2023-03-09,MSFT,252.32,239.58,0.05317639201936714,Stock E,general
2023-03-10,MSFT,248.59,239.58,0.03760747975624005,Stock E,general
2023-03-13,MSFT,253.92,239.58,0.05985474580515892,Stock E,general
2023-03-14,MSFT,260.79,239.58,0.0885299273729026,Stock E,general
2023-03-15,MSFT,265.44,239.58,0.10793889306285993,Stock E,general
2023-03-16,MSFT,276.2,239.58,0.15285082227230976,Stock E,general
2023-03-17,MSFT,279.43,239.58,0.16633274897737704,Stock E,general
2023-03-20,MSFT,272.23,239.58,0.13628015694131398,Stock E,general
2023-03-21,MSFT,273.78,239.58,0.1427498121712996,Stock E,general
2023-03-22,MSFT,272.29,239.58,0.13653059520828117,Stock E,general
2023-03-23,MSFT,277.66,239.58,0.15894482010184494,Stock E,general
2023-03-24,MSFT,280.57,239.58,0.17109107604975365,Stock E,general
2023-03-27,MSFT,276.38,239.58,0.15360213707321138,Stock E,general
2023-03-28,MSFT,275.23,239.58,0.1488020702896736,Stock E,general
2023-03-29,MSFT,280.51,239.58,0.17084063778278644,Stock E,general
2023-03-30,MSFT,284.05,239.58,0.1856164955338509,Stock E,general
2023-03-31,MSFT,288.3,239.58,0.20335587277736036,Stock E,general
2023-04-03,MSFT,287.23,239.58,0.1988897236831121,Stock E,general
2023-04-04,MSFT,287.18,239.58,0.1986810251273061,Stock E,general
2023-04-05,MSFT,284.34,239.58,0.1868269471575255,Stock E,general
2023-04-06,MSFT,291.6,239.58,0.217129977460556,Stock E,general
2023-04-10,MSFT,289.39,239.58,0.20790550129393093,Stock E,general
2023-04-11,MSFT,282.83,239.58,0.18052425077218454,Stock E,general
2023-04-12,MSFT,283.49,239.58,0.18327907170882374,Stock E,general
2023-04-13,MSFT,289.84,239.58,0.20978378829618483,Stock E,general
2023-04-14,MSFT,286.14,239.58,0.19434009516654133,Stock E,general
2023-04-17,MSFT,288.8,239.58,0.2054428583354203,Stock E,general
2023-04-18,MSFT,288.37,239.58,0.20364805075548872,Stock E,general
2023-04-19,MSFT,288.45,239.58,0.20398196844477826,Stock E,general
2023-04-20,MSFT,286.11,239.58,0.19421487603305784,Stock E,general
2023-04-21,MSFT,285.76,239.58,0.1927539861424158,Stock E,general
2023-04-24,MSFT,281.77,239.58,0.17609984138909746,Stock E,general
2023-04-25,MSFT,275.42,239.58,0.14959512480173637,Stock E,general
2023-04-26,MSFT,295.37,239.58,0.23286584856832787,Stock E,general
2023-04-27,MSFT,304.83,239.58,0.2723516153268218,Stock E,general
2023-04-28,MSFT,307.26,239.58,0.2824943651389931,Stock E,general
2023-05-01,MSFT,305.56,239.58,0.2753986142415894,Stock E,general
2023-05-02,MSFT,305.41,239.58,0.2747725185741715,Stock E,general
2023-05-03,MSFT,304.4,239.58,0.2705568077468902,Stock E,general
2023-05-04,MSFT,305.41,239.58,0.2747725185741715,Stock E,general
2023-05-05,MSFT,310.65,239.58,0.29664412722263944,Stock E,general
2023-05-08,MSFT,308.65,239.58,0.2882961849903997,Stock E,general
2023-05-09,MSFT,307.0,239.58,0.281409132648802,Stock E,general
2023-05-10,MSFT,312.31,239.58,0.30357291927539853,Stock E,general
2023-05-11,MSFT,310.11,239.58,0.2943901828199349,Stock E,general
2023-05-12,MSFT,308.97,239.58,0.2896318557475583,Stock E,general
2023-05-15,MSFT,309.46,239.58,0.2916771015944568,Stock E,general
2023-05-16,MSFT,311.74,239.58,0.30119375573921026,Stock E,general
2023-05-17,MSFT,314.0,239.58,0.31062693046164114,Stock E,general
2023-05-18,MSFT,318.52,239.58,0.3294932799065029,Stock E,general
2023-05-19,MSFT,318.34,239.58,0.3287419651056013,Stock E,general
2023-05-22,MSFT,321.18,239.58,0.3405960430753819,Stock E,general
2023-05-23,MSFT,315.26,239.58,0.31588613406795213,Stock E,general
2023-05-24,MSFT,313.85,239.58,0.31000083479422325,Stock E,general
2023-05-25,MSFT,325.92,239.58,0.3603806661657901,Stock E,general
2023-05-26,MSFT,332.89,239.58,0.38947324484514556,Stock E,general
2023-05-31,MSFT,328.39,239.58,0.3706903748226061,Stock E,general
2023-06-01,MSFT,332.58,239.58,0.3881793137991484,Stock E,general
2023-06-02,MSFT,335.4,239.58,0.3999499123466064,Stock E,general
2023-06-05,MSFT,335.94,239.58,0.4022038567493112,Stock E,general
2023-06-06,MSFT,333.68,239.58,0.3927706820268803,Stock E,general
2023-06-07,MSFT,323.38,239.58,0.3497787795308456,Stock E,general
2023-06-08,MSFT,325.26,239.58,0.3576258452291509,Stock E,general
2023-06-09,MSFT,326.79,239.58,0.36401202103681446,Stock E,general
2023-06-12,MSFT,331.85,239.58,0.38513231488438104,Stock E,general
2023-06-13,MSFT,334.29,239.58,0.3953168044077135,Stock E,general
2023-06-14,MSFT,337.34,239.58,0.40804741631187896,Stock E,general
2023-06-15,MSFT,348.1,239.58,0.452959345521329,Stock E,general
2023-06-16,MSFT,342.33,239.58,0.4288755321813172,Stock E,general
2023-06-20,MSFT,338.05,239.58,0.4110109358043242,Stock E,general
2023-06-21,MSFT,333.56,239.58,0.39226980549294593,Stock E,general
2023-06-22,MSFT,339.71,239.58,0.41793972785708305,Stock E,general
2023-06-23,MSFT,335.02,239.58,0.39836380332248084,Stock E,general
2023-06-26,MSFT,328.6,239.58,0.37156690875699144,Stock E,general
2023-06-27,MSFT,334.57,239.58,0.39648551632022694,Stock E,general
2023-06-28,MSFT,335.85,239.58,0.40182819934886055,Stock E,general
2023-06-29,MSFT,335.05,239.58,0.39848902245596457,Stock E,general
2023-06-30,MSFT,340.54,239.58,0.4214041238834627,Stock E,general
2023-07-03,MSFT,337.99,239.58,0.410760497537357,Stock E,general
2023-07-05,MSFT,338.15,239.58,0.41142833291593606,Stock E,general
2023-07-06,MSFT,341.27,239.58,0.4244511227982301,Stock E,general
2023-07-07,MSFT,337.22,239.58,0.40754653977794475,Stock E,general
2023-07-10,MSFT,331.83,239.58,0.3850488354620585,Stock E,general
2023-07-11,MSFT,332.47,239.58,0.38772017697637534,Stock E,general
2023-07-12,MSFT,337.2,239.58,0.40746306035562224,Stock E,general
2023-07-13,MSFT,342.66,239.58,0.43025294264963687,Stock E,general
2023-07-14,MSFT,345.24,239.58,0.4410217881292261,Stock E,general
2023-07-17,MSFT,345.73,239.58,0.4430670339761249,Stock E,general
2023-07-18,MSFT,359.49,239.58,0.5005008765339344,Stock E,general
2023-07-19,MSFT,355.08,239.58,0.4820936639118456,Stock E,general
2023-07-20,MSFT,346.87,239.58,0.4478253610485015,Stock E,general
2023-07-21,MSFT,343.77,239.58,0.43488605058852975,Stock E,general
2023-07-24,MSFT,345.11,239.58,0.44047917188413055,Stock E,general
2023-07-25,MSFT,350.98,239.58,0.4649803823357542,Stock E,general
2023-07-26,MSFT,337.77,239.58,0.4098422238918105,Stock E,general
2023-07-27,MSFT,330.72,239.58,0.3804157275231656,Stock E,general
2023-07-28,MSFT,338.37,239.58,0.41234660656148253,Stock E,general
2023-07-31,MSFT,335.92,239.58,0.4021203773269889,Stock E,general
2023-08-01,MSFT,336.34,239.58,0.4038734451957591,Stock E,general
2023-08-02,MSFT,327.5,239.58,0.36697554052925946,Stock E,general
2023-08-03,MSFT,326.66,239.58,0.36346940479171885,Stock E,general
2023-08-04,MSFT,327.78,239.58,0.3681442524417729,Stock E,general
2023-08-07,MSFT,330.11,239.58,0.3778696051423324,Stock E,general
2023-08-08,MSFT,326.05,239.58,0.36092328241088567,Stock E,general
2023-08-09,MSFT,322.23,239.58,0.3449787127473078,Stock E,general
2023-08-10,MSFT,322.93,239.58,0.3479004925285917,Stock E,general
2023-08-11,MSFT,321.01,239.58,0.3398864679856414,Stock E,general
2023-08-14,MSFT,324.04,239.58,0.3525336004674848,Stock E,general
2023-08-15,MSFT,321.86,239.58,0.3434343434343434,Stock E,general
2023-08-16,MSFT,320.4,239.58,0.33734034560480824,Stock E,general
2023-08-17,MSFT,316.88,239.58,0.32264796727606637,Stock E,general
2023-08-18,MSFT,316.48,239.58,0.3209783788296185,Stock E,general
2023-08-21,MSFT,321.88,239.58,0.34351782285666577,Stock E,general
2023-08-22,MSFT,322.46,239.58,0.3459387261040152,Stock E,general
2023-08-23,MSFT,327.0,239.58,0.36488855497119954,Stock E,general
2023-08-24,MSFT,319.97,239.58,0.3355455380248769,Stock E,general
2023-08-25,MSFT,322.98,239.58,0.3481091910843977,Stock E,general
2023-08-28,MSFT,323.7,239.58,0.35111445028800387,Stock E,general
2023-08-29,MSFT,328.41,239.58,0.37077385424492865,Stock E,general
2023-08-30,MSFT,328.79,239.58,0.3723599632690542,Stock E,general
2023-08-31,MSFT,327.76,239.58,0.3680607730194506,Stock E,general
2023-09-01,MSFT,328.66,239.58,0.37181734702395863,Stock E,general
2023-09-05,MSFT,333.55,239.58,0.39222806578178476,Stock E,general
2023-09-06,MSFT,332.88,239.58,0.3894315051339844,Stock E,general
2023-09-07,MSFT,329.91,239.58,0.37703481091910845,Stock E,general
2023-09-08,MSFT,334.27,239.58,0.39523332498539093,Stock E,general
2023-09-11,MSFT,337.94,239.58,0.410551798981551,Stock E,general
2023-09-12,MSFT,331.77,239.58,0.38479839719509124,Stock E,general
2023-09-13,MSFT,336.06,239.58,0.40270473328324563,Stock E,general
2023-09-14,MSFT,338.7,239.58,0.41372401702980205,Stock E,general
2023-09-15,MSFT,330.22,239.58,0.37832874196510563,Stock E,general
2023-09-18,MSFT,329.06,239.58,0.37348693547040646,Stock E,general
2023-09-19,MSFT,328.65,239.58,0.37177560731279724,Stock E,general
2023-09-20,MSFT,320.77,239.58,0.3388847149177726,Stock E,general
2023-09-21,MSFT,319.53,239.58,0.33370899073378396,Stock E,general
2023-09-22,MSFT,317.01,239.58,0.3231905835211619,Stock E,general
2023-09-25,MSFT,317.54,239.58,0.3254027882127056,Stock E,general
2023-09-26,MSFT,312.14,239.58,0.30286334418565813,Stock E,general
2023-09-27,MSFT,312.79,239.58,0.30557642541113617,Stock E,general
2023-09-28,MSFT,313.64,239.58,0.30912430085983794,Stock E,general
2023-09-29,MSFT,315.75,239.58,0.31793137991485093,Stock E,general
2023-10-02,MSFT,321.8,239.58,0.34318390516737624,Stock E,general
2023-10-03,MSFT,313.39,239.58,0.30808080808080796,Stock E,general
2023-10-04,MSFT,318.96,239.58,0.3313298271975956,Stock E,general
2023-10-05,MSFT,319.36,239.58,0.33299941564404373,Stock E,general
2023-10-06,MSFT,327.26,239.58,0.36597378746139064,Stock E,general
2023-10-09,MSFT,329.82,239.58,0.37665915351865753,Stock E,general
2023-10-10,MSFT,328.39,239.58,0.3706903748226061,Stock E,general
2023-10-11,MSFT,332.42,239.58,0.3875114784205693,Stock E,general
2023-10-12,MSFT,331.16,239.58,0.38225227481425833,Stock E,general
2023-10-13,MSFT,327.73,239.58,0.3679355538859671,Stock E,general
2023-10-16,MSFT,332.64,239.58,0.3884297520661156,Stock E,general
2023-10-17,MSFT,332.06,239.58,0.3860088488187661,Stock E,general
2023-10-18,MSFT,330.11,239.58,0.3778696051423324,Stock E,general
2023-10-19,MSFT,331.32,239.58,0.38292011019283734,Stock E,general
2023-10-20,MSFT,326.67,239.58,0.36351114450288,Stock E,general
2023-10-23,MSFT,329.32,239.58,0.3745721679605976,Stock E,general
2023-10-24,MSFT,330.53,239.58,0.3796226730111026,Stock E,general
2023-10-25,MSFT,340.67,239.58,0.4219467401285583,Stock E,general
2023-10-26,MSFT,327.89,239.58,0.36860338926454617,Stock E,general
2023-10-27,MSFT,329.81,239.58,0.3766174138074964,Stock E,general
2023-10-30,MSFT,337.31,239.58,0.40792219717839545,Stock E,general
2023-10-31,MSFT,338.11,239.58,0.41126137407129143,Stock E,general
2023-11-01,MSFT,346.07,239.58,0.44448618415560553,Stock E,general
2023-11-02,MSFT,348.32,239.58,0.45387761916687525,Stock E,general
2023-11-03,MSFT,352.8,239.58,0.4725770097670924,Stock E,general
2023-11-06,MSFT,356.53,239.58,0.48814592203021934,Stock E,general
2023-11-07,MSFT,360.53,239.58,0.5048418064946989,Stock E,general
2023-11-08,MSFT,363.2,239.58,0.515986309374739,Stock E,general
2023-11-09,MSFT,360.69,239.58,0.5055096418732782,Stock E,general
2023-11-10,MSFT,369.67,239.58,0.5429919024960347,Stock E,general
2023-11-13,MSFT,366.68,239.58,0.5305117288588362,Stock E,general
2023-11-14,MSFT,370.27,239.58,0.5454962851657065,Stock E,general
2023-11-15,MSFT,369.67,239.58,0.5429919024960347,Stock E,general
2023-11-16,MSFT,376.17,239.58,0.5701227147508139,Stock E,general
2023-11-17,MSFT,369.85,239.58,0.5437432172969363,Stock E,general
2023-11-20,MSFT,377.44,239.58,0.5754236580682861,Stock E,general
2023-11-21,MSFT,373.07,239.58,0.5571834042908422,Stock E,general
2023-11-22,MSFT,377.85,239.58,0.5771349862258953,Stock E,general
2023-11-27,MSFT,378.61,239.58,0.5803072042741464,Stock E,general
2023-11-28,MSFT,382.7,239.58,0.5973787461390766,Stock E,general
2023-11-29,MSFT,378.85,239.58,0.5813089573420152,Stock E,general
2023-11-30,MSFT,378.91,239.58,0.5815593956089824,Stock E,general
2023-12-01,MSFT,374.51,239.58,0.5631939226980548,Stock E,general
2023-12-04,MSFT,369.14,239.58,0.5407796978044911,Stock E,general
2023-12-05,MSFT,372.52,239.58,0.5548877201769762,Stock E,general
2023-12-06,MSFT,368.8,239.58,0.5393605476250104,Stock E,general
2023-12-07,MSFT,370.95,239.58,0.5483345855246681,Stock E,general
2023-12-08,MSFT,374.23,239.58,0.5620252107855414,Stock E,general
2023-12-11,MSFT,371.3,239.58,0.54979547541531,Stock E,general
2023-12-12,MSFT,374.38,239.58,0.5626513064529592,Stock E,general
2023-12-13,MSFT,374.37,239.58,0.5626095667417981,Stock E,general
2023-12-14,MSFT,365.93,239.58,0.5273812505217463,Stock E,general
2023-12-15,MSFT,370.73,239.58,0.5474163118791218,Stock E,general
2023-12-18,MSFT,372.65,239.58,0.5554303364220717,Stock E,general
2023-12-19,MSFT,373.26,239.58,0.5579764588029049,Stock E,general
2023-12-20,MSFT,370.62,239.58,0.5469571750563486,Stock E,general
2023-12-21,MSFT,373.54,239.58,0.5591451707154187,Stock E,general
2023-12-22,MSFT,374.58,239.58,0.5634861006761832,Stock E,general
2023-12-26,MSFT,374.66,239.58,0.5638200183654729,Stock E,general
2023-12-27,MSFT,374.07,239.58,0.5613573754069621,Stock E,general
2023-12-28,MSFT,375.28,239.58,0.566407880457467,Stock E,general
2023-12-29,MSFT,376.04,239.58,0.5695800985057183,Stock E,general
2024-01-02,MSFT,370.87,239.58,0.5480006678353785,Stock E,general
